"time","$cse55","Axle.stabar.stabar_deflection.phi","left_linear_actuator.position.s_ref","left_wheel_kin_telemetry.Fx","left_wheel_kin_telemetry.Fy","left_wheel_kin_telemetry.caster","left_wheel_kin_telemetry.gamma","left_wheel_kin_telemetry.kpi","left_wheel_kin_telemetry.mech_scrub","left_wheel_kin_telemetry.mech_trail","left_wheel_kin_telemetry.toe","right_linear_actuator.position.s_ref","right_wheel_kin_telemetry.Fx","right_wheel_kin_telemetry.Fy","right_wheel_kin_telemetry.caster","right_wheel_kin_telemetry.gamma","right_wheel_kin_telemetry.jacking","right_wheel_kin_telemetry.kpi","right_wheel_kin_telemetry.mech_scrub","right_wheel_kin_telemetry.mech_trail","right_wheel_kin_telemetry.spring_length","right_wheel_kin_telemetry.toe","left_wheel_kin_telemetry.jacking","left_wheel_kin_telemetry.jounce","left_wheel_kin_telemetry.roll","left_wheel_kin_telemetry.spring_length","left_wheel_kin_telemetry.stabar_angle","right_wheel_kin_telemetry.jounce","right_wheel_kin_telemetry.roll","right_wheel_kin_telemetry.stabar_angle"
9.011871819161684,0,0.0005095962384151853,0,4940.640904191582,0,0.03996272589584633,0.01688734170207172,0.2019056850593986,0.02657923808369123,0.005078575846392964,8.011260511876355e-05,0,4940.640904191582,0,0.0399679556677275,-0.01814707476191624,177.058845570807,0.2031276234461957,0.02659111462729635,0.005052042976615699,0.1793954750495533,0.0008669479572912077,177.058845570807,0,-0,0.1793954750495533,0.0005095962384151853,0,-0,0.0005095962384151853
9.012274609849074,0,0.0005093765970756148,0,4938.626950754629,0,0.03996238940428932,0.01688757891622674,0.2019059176654143,0.02657923997960243,0.005078574249287607,8.006446365996338e-05,0,4938.626950754629,0,0.03996761785574623,-0.01814677386480079,177.0476625800447,0.2031273364831203,0.02659111117371216,0.005052054130995929,0.1793954895738525,0.0008665384057178178,177.0476625800447,0,-0,0.1793954895738525,0.0005093765970756148,0,-0,0.0005093765970756148
9.012677400536464,0,0.0005091473524335839,0,4936.612997317678,0,0.03996205450405089,0.01688782064605652,0.2019061542646821,0.02657924196921257,0.005078572291759977,8.000294769694942e-05,0,4936.612997317678,0,0.03996728203737261,-0.01814645783808248,177.0366141329367,0.2031270361995999,0.02659110739763693,0.005052066502369414,0.1793955044301699,0.000866083769537265,177.0366141329367,0,-0,0.1793955044301699,0.0005091473524335839,0,-0,0.0005091473524335839
9.013080191223855,0,0.0005089189959337502,0,4934.599043880725,0,0.03996172599977045,0.01688806169266531,0.2019063902305937,0.02657924394859978,0.005078570335537512,7.994140523475869e-05,0,4934.599043880725,0,0.03996695200081169,-0.01814614333490297,177.0322469827794,0.2031267373412791,0.02659110364223105,0.005052078780458356,0.1793955192528319,0.0008656326199795669,177.0322469827794,0,-0,0.1793955192528319,0.0005089189959337502,0,-0,0.0005089189959337502
9.013482981911245,0,0.0005087015120953952,0,4932.585090443773,0,0.039961401140392,0.01688829758253046,0.2019066216223824,0.02657924582292048,0.005078568753750711,7.989369863412524e-05,0,4932.585090443773,0,0.03996662487360685,-0.01814584604537112,177.0340291597258,0.2031264536404908,0.02659110025279254,0.005052089652355437,0.1793955337062728,0.0008652336141937813,177.0340291597258,0,-0,0.1793955337062728,0.0005087015120953952,0,-0,0.0005087015120953952
9.013885772598636,0,0.0005084959605156623,0,4930.57113700682,0,0.03996107485992995,0.01688852813290773,0.2019068483269508,0.02657924758190289,0.005078567618721755,7.986257612246271e-05,0,4930.57113700682,0,0.03996629603135056,-0.0181455676006178,177.0380241592288,0.2031261864861668,0.02659109727082898,0.00505209897519067,0.179395547756918,0.0008648920172037171,177.0380241592288,0,-0,0.179395547756918,0.0005084959605156623,0,-0,0.0005084959605156623
9.014288563286026,0,0.000508301186657545,0,4928.557183569868,0,0.03996074437287181,0.01688875392995515,0.2019070708776229,0.026579249235688,0.005078566908869186,7.984727118187723e-05,0,4928.557183569868,0,0.03996596294783038,-0.01814530610825764,177.0419869487612,0.2031259342193212,0.02659109465538534,0.005052106918423979,0.1793955614373871,0.000864601521446544,177.0419869487612,0,-0,0.1793955614373871,0.000508301186657545,0,-0,0.000508301186657545
9.014599387641722,0,0.0005081509865727383,0,4927.003061791391,0,0.03996048858726774,0.01688892811872058,0.2019072425700946,0.02657925051040699,0.005078566370878937,7.983583199795016e-05,0,4927.003061791391,0,0.03996570521166517,-0.0181451044541177,177.044461386277,0.20312573966934,0.02659109263988335,0.005052113041129806,0.1793955719882616,0.0008643776011714574,177.044461386277,0,-0,0.1793955719882616,0.0005081509865727383,0,-0,0.0005081509865727383
9.014910211997417,0,0.0005079980189241687,0,4925.448940012913,0,0.03996023309677797,0.01688910351333911,0.2019074153200289,0.0265792518113227,0.005078565731383719,7.982062476206473e-05,0,4925.448940012913,0,0.0399654478130236,-0.01814489839921416,177.0461542683538,0.2031255412552817,0.02659109052921615,0.00505211952594098,0.1793955826303549,0.0008641402604496205,177.0461542683538,0,-0,0.1793955826303549,0.0005079980189241687,0,-0,0.0005079980189241687
9.015221036353113,0,0.0005078422218367237,0,4923.894818234436,0,0.03995997801750464,0.01688928016982571,0.2019075891773844,0.02657925313954279,0.005078564985703356,7.980147497344976e-05,0,4923.894818234436,0,0.03996519091128911,-0.01814468787403845,177.0470363447283,0.203125338909169,0.02659108832278123,0.00505212637323896,0.1793955933688415,0.0008638894889035858,177.0470363447283,0,-0,0.1793955933688415,0.0005078422218367237,0,-0,0.0005078422218367237
